시군구명,위도,경도
동대문구,37.583784,127.073216
동대문구,37.583759,127.073227
강서구,37.582501,126.81832
강서구,37.57707792,126.8171321
강서구,37.57474048,126.8163797
중랑구,37.61974743,127.0883965
서초구,37.486132,126.9868591
서초구,37.4860911,126.9826166
서초구,37.479994,126.999044
서초구,37.498149,127.0204143
서초구,37.50068533,127.0197482
서초구,37.45795206,127.045884
금천구,37.48229963,126.8860633
성동구,37.546693,127.0194815
용산구,37.51766383,126.9580365
용산구,37.51736432,126.9592677
영등포구,37.52782614,126.8956353
서초구,37.4802402,127.0142152
강남구,37.48359088,127.0887929
서초구,37.52302,127.016503
강동구,37.52227649,127.1332302
강북구,37.63192471,127.0138362
강북구,37.643063,127.0091358
강서구,37.56148292,126.8155337
광진구,37.54507352,127.1027396
동대문구,37.6012567,127.0697682
강서구,37.53099372,126.8474429
구로구,37.48820185,126.835654
강북구,37.61995872,127.0128511
도봉구,37.68039915,127.0450044
노원구,37.65790777,127.075237
광진구,37.55160814,127.0731832
중랑구,37.60004327,127.1000465
성동구,37.54248198,127.0195991
중구,37.562142,126.999034
종로구,37.56987678,126.9796743
종로구,37.58620415,127.0027406
은평구,37.63013936,126.9199312
서대문구,37.59100718,126.9412757
동대문구,37.57738655,127.0379219
관악구,37.45996441,126.9305881
중구,37.55329028,127.012181
광진구,37.53470356,127.0713072
서초구,37.51306,127.006271
서초구,37.50196275,126.9890314
서초구,37.45744348,127.0601931
서초구,37.503093,126.9956936
강남구,37.5049715,127.025033
강남구,37.5045343,127.025592
중랑구,37.5807,127.088943
강동구,37.55795484,127.1462943
강동구,37.55795484,127.1462943
동대문구,37.5852216,127.0697283
중랑구,37.58574175,127.0766898
구로구,37.504614,126.870686
강동구,37.55517834,127.12438
금천구,37.45521294,126.8999472
강서구,37.548558,126.869018
성북구,37.60768331,127.051869
성북구,37.59859897,127.0220098
서대문구,37.57286602,126.9083005
동대문구,37.56122694,127.069418
용산구,37.52657094,126.9531866
광진구,37.54678707,127.1104786
중랑구,37.6120815,127.0725175
서초구,37.45752329,127.0125555
서초구,37.46660321,126.9880709
강동구,37.52870254,127.1360663
강남구,37.50050642,127.0511905
강남구,37.52339385,127.0385173
금천구,37.47732723,126.8876762
관악구,37.4922,126.926732
영등포구,37.51948008,126.9047117
양천구,37.520972,126.8714434
영등포구,37.51566803,126.907666
중구,37.56616815,126.9739838
성북구,37.582563,127.029616
은평구,37.61441879,126.9228204
서초구,37.46373901,127.0245988
서초구,37.46471047,127.0237693
서초구,37.49150541,126.9830199
서초구,37.46425803,127.0454423
광진구,37.53734087,127.0938665
성북구,37.609888,127.022593
금천구,37.44468212,126.9010724
서대문구,37.57286602,126.90837
용산구,37.52470018,126.9933004
