자치구,위도,경도,CCTV 수량
성북구,37.5989225,127.0188204,1
성북구,37.5989395,126.9922488,1
성북구,37.5989395,126.9922488,1
성북구,37.598952,127.028529,1
성북구,37.598952,127.028529,1
성북구,37.598952,127.028529,1
성북구,37.5990093,127.0079675,1
성북구,37.5990355,127.0288618,1
성북구,37.5990355,127.0288618,1
성북구,37.5990355,127.0288618,1
성북구,37.599057,127.041018,1
성북구,37.59907,127.0341643,1
성북구,37.59907,127.0341643,1
성북구,37.599093,127.0044081,1
성북구,37.599093,127.0044081,1
성북구,37.599093,127.0044081,1
성북구,37.599093,127.0044081,1
성북구,37.5991376,127.00943,1
성북구,37.5991376,127.00943,1
성북구,37.5991376,127.00943,1
성북구,37.5991833,127.0054825,1
성북구,37.5991833,127.0054825,1
성북구,37.5991843,127.0360187,1
성북구,37.5991843,127.0360187,1
성북구,37.599222,127.024111,1
성북구,37.599222,127.024111,1
성북구,37.5992656,127.0328942,1
성북구,37.5992656,127.0328942,1
성북구,37.5992991,127.0282505,1
성북구,37.5992991,127.0282505,1
성북구,37.5992991,127.0282505,1
성북구,37.5993216,127.020085,1
성북구,37.5993216,127.020085,1
성북구,37.5993216,127.020085,1
성북구,37.5993747,127.0223252,1
성북구,37.5993747,127.0223252,1
성북구,37.5993747,127.0223252,1
성북구,37.5994218,127.0024573,1
성북구,37.5994218,127.0024573,1
성북구,37.5994218,127.0024573,1
성북구,37.5994632,127.0214487,1
성북구,37.5994649,127.0083831,1
성북구,37.5994649,127.0083831,1
성북구,37.599562,127.0411505,1
성북구,37.5995679,127.0091059,1
성북구,37.5995679,127.0091059,1
성북구,37.5995679,127.0091059,1
성북구,37.5995788,127.0214067,1
성북구,37.5995788,127.0214067,1
성북구,37.5995788,127.0214067,1
성북구,37.5995952,127.0406509,1
성북구,37.5995965,127.0056072,1
성북구,37.5996354,127.0376512,1
성북구,37.5996354,127.0376512,1
성북구,37.5996374,127.0292494,1
성북구,37.5996374,127.0292494,1
성북구,37.5996374,127.0292494,1
성북구,37.5996385,127.03642,1
성북구,37.5996936,127.0146483,1
성북구,37.5996936,127.0146483,1
성북구,37.5996936,127.0146483,1
성북구,37.5997617,127.031762,1
성북구,37.5998295,127.0400192,1
성북구,37.5998295,127.0400192,1
성북구,37.5998295,127.0400192,1
성북구,37.5998366,127.0211901,1
성북구,37.5998366,127.0211901,1
성북구,37.5998366,127.0211901,1
성북구,37.5998366,127.0211901,1
성북구,37.599842,127.0160349,1
성북구,37.599842,127.0160349,1
성북구,37.5998489,127.039719,1
성북구,37.5998668,127.0355159,1
성북구,37.5998668,127.0355159,1
성북구,37.5998668,127.0355159,1
성북구,37.5998668,127.0355159,1
성북구,37.5998767,127.0204593,1
성북구,37.5998767,127.0204593,1
성북구,37.5998767,127.0204593,1
성북구,37.5998946,127.0336013,1
성북구,37.5998946,127.0336013,1
성북구,37.5998946,127.0336013,1
성북구,37.5999267,126.994736,1
성북구,37.5999267,126.994736,1
성북구,37.5999385,127.0292246,1
성북구,37.5999423,126.9921258,1
성북구,37.5999423,126.9921258,1
성북구,37.60008,127.03719,1
성북구,37.6001076,127.0295286,1
성북구,37.6001076,127.0295286,1
성북구,37.6001076,127.0295286,1
성북구,37.600152,127.0133656,1
성북구,37.6001578,127.0415085,1
성북구,37.6001578,127.0415085,1
성북구,37.6001578,127.0415085,1
성북구,37.6002228,127.0142656,1
성북구,37.6002228,127.0142656,1
성북구,37.6002228,127.0142656,1
성북구,37.600233,126.9952385,1
성북구,37.600233,126.9952385,1
성북구,37.600276,127.0317507,1
성북구,37.600276,127.0317507,1
성북구,37.600276,127.0317507,1
성북구,37.600276,127.0317507,1
성북구,37.6002975,127.0113071,1
성북구,37.6002975,127.0113071,1
성북구,37.6002975,127.0113071,1
성북구,37.600311,127.034526,1
성북구,37.600311,127.034526,1
성북구,37.600311,127.034526,1
성북구,37.600311,127.034526,1
성북구,37.6003293,127.0080274,1
성북구,37.6003293,127.0080274,1
성북구,37.6003293,127.0080274,1
성북구,37.6003538,127.0347545,1
성북구,37.60037,127.040839,1
성북구,37.60037,127.040839,1
성북구,37.600567,127.035549,1
성북구,37.600567,127.035549,1
성북구,37.600567,127.035549,1
성북구,37.6005872,127.0151569,1
성북구,37.6005872,127.0151569,1
성북구,37.600609,127.0395299,1
성북구,37.600609,127.0395299,1
성북구,37.600609,127.0395299,1
성북구,37.600616,126.9955358,1
성북구,37.600616,126.9955358,1
성북구,37.6007129,127.020298,1
성북구,37.6007661,127.025252,1
성북구,37.6008138,127.0204254,1
성북구,37.6008138,127.0204254,1
성북구,37.6008138,127.0204254,1
성북구,37.6008402,127.0348474,1
성북구,37.6008402,127.0348474,1
성북구,37.6008402,127.0348474,1
성북구,37.6008671,127.0403962,1
성북구,37.6009222,127.0316569,1
성북구,37.6009222,127.0316569,1
성북구,37.600929,127.040698,1
성북구,37.600929,127.040698,1
성북구,37.600947,127.0215075,1
성북구,37.600947,127.0215075,1
성북구,37.6009651,127.0179302,1
성북구,37.6009651,127.0179302,1
성북구,37.6009651,127.0179302,1
성북구,37.601003,127.019511,1
성북구,37.601003,127.019511,1
성북구,37.601003,127.019511,1
성북구,37.6010973,127.0081363,1
성북구,37.6010973,127.0081363,1
성북구,37.6010973,127.0081363,1
성북구,37.6011016,127.0425736,1
성북구,37.6011016,127.0425736,1
성북구,37.6011016,127.0425736,1
성북구,37.6011032,127.028489,1
성북구,37.6011032,127.028489,1
성북구,37.6011386,127.0207743,1
성북구,37.6011386,127.0207743,1
성북구,37.6011386,127.0207743,1
성북구,37.6011466,127.0139228,1
성북구,37.6011466,127.0139228,1
성북구,37.6011466,127.0139228,1
성북구,37.6011466,127.0139228,1
성북구,37.6011576,127.0320516,1
성북구,37.6011576,127.0320516,1
성북구,37.6011829,127.0089547,1
성북구,37.6011829,127.0089547,1
성북구,37.6011829,127.0089547,1
성북구,37.6012414,127.0252729,1
성북구,37.6012414,127.0252729,1
성북구,37.6012414,127.0252729,1
성북구,37.6012509,127.0171273,1
성북구,37.6012509,127.0171273,1
성북구,37.6012509,127.0171273,1
성북구,37.6013004,127.035317,1
성북구,37.6013004,127.035317,1
성북구,37.6013004,127.035317,1
성북구,37.6013071,126.9974379,1
성북구,37.6013071,126.9974379,1
성북구,37.601364,127.009483,1
성북구,37.601364,127.009483,1
성북구,37.601364,127.009483,1
성북구,37.6014036,127.0391249,1
성북구,37.6014036,127.0391249,1
성북구,37.6014036,127.0391249,1
성북구,37.6014036,127.0391249,1
성북구,37.6014036,127.0391249,1
성북구,37.6014603,126.9976049,1
성북구,37.6014603,126.9976049,1
성북구,37.6014662,127.0218231,1
성북구,37.6014662,127.0218231,1
성북구,37.6014662,127.0218231,1
성북구,37.6014662,127.0218231,1
성북구,37.601528,127.0322344,1
성북구,37.601561,127.016694,1
성북구,37.601561,127.016694,1
성북구,37.601561,127.016694,1
성북구,37.6016404,127.0237209,1
성북구,37.6016932,127.0187447,1
성북구,37.6016932,127.0187447,1
성북구,37.6016932,127.0187447,1
성북구,37.6016937,127.0425795,1
성북구,37.6016937,127.0425795,1
성북구,37.6016946,127.0197693,1
성북구,37.6016946,127.0197693,1
성북구,37.6016946,127.0197693,1
성북구,37.6016946,127.0197693,1
성북구,37.6016977,127.0383521,1
성북구,37.6016977,127.0383521,1
성북구,37.6016977,127.0383521,1
성북구,37.6017017,126.9968776,1
성북구,37.6017017,126.9968776,1
성북구,37.6017579,127.0318073,1
성북구,37.6017579,127.0318073,1
성북구,37.601766,127.041481,1
성북구,37.601766,127.041481,1
성북구,37.601766,127.041481,1
성북구,37.601766,127.041481,1
성북구,37.601766,127.041481,1
성북구,37.6019372,127.022636,1
성북구,37.6019372,127.022636,1
성북구,37.6019372,127.022636,1
성북구,37.6019372,127.022636,1
성북구,37.6019441,127.0159161,1
성북구,37.6019441,127.0159161,1
성북구,37.6019441,127.0159161,1
성북구,37.6019441,127.0159161,1
성북구,37.6019484,127.0169725,1
성북구,37.6019484,127.0169725,1
성북구,37.602007,127.0283555,1
성북구,37.602007,127.0283555,1
성북구,37.602007,127.0283555,1
성북구,37.6021025,127.0358701,1
성북구,37.6021025,127.0358701,1
성북구,37.6021025,127.0358701,1
성북구,37.6021251,127.0212134,1
성북구,37.602258,127.040442,1
성북구,37.602273,127.038297,1
성북구,37.602302,127.038265,1
성북구,37.602308,127.0189514,1
성북구,37.602308,127.0189514,1
성북구,37.602308,127.0189514,1
성북구,37.602361,127.0245655,1
성북구,37.602361,127.0245655,1
성북구,37.602361,127.0245655,1
성북구,37.6023659,127.0336406,1
성북구,37.6023659,127.0336406,1
성북구,37.6023659,127.0336406,1
성북구,37.6023659,127.0336406,1
성북구,37.6023876,127.013701,1
성북구,37.6023876,127.013701,1
성북구,37.6023876,127.013701,1
성북구,37.6023899,127.0150508,1
성북구,37.6023899,127.0150508,1
성북구,37.6024648,127.040095,1
성북구,37.6024648,127.040095,1
성북구,37.6024648,127.040095,1
성북구,37.6024904,127.011552,1
성북구,37.6024904,127.011552,1
성북구,37.6024904,127.011552,1
성북구,37.6024951,127.0411398,1
성북구,37.6025719,127.021108,1
성북구,37.6025719,127.021108,1
성북구,37.6025719,127.021108,1
성북구,37.6025719,127.021108,1
성북구,37.6026267,127.0124337,1
성북구,37.6026267,127.0124337,1
성북구,37.6026267,127.0124337,1
성북구,37.6026626,127.0110159,1
성북구,37.6026626,127.0110159,1
성북구,37.6026626,127.0110159,1
성북구,37.6026626,127.0110159,1
성북구,37.602707,127.041027,1
성북구,37.602707,127.041027,1
성북구,37.602707,127.041027,1
성북구,37.6027131,127.0131261,1
성북구,37.6027131,127.0131261,1
성북구,37.6027994,127.0311807,1
성북구,37.6027994,127.0311807,1
성북구,37.6027994,127.0311807,1
성북구,37.6027994,127.0311807,1
성북구,37.6028122,127.0310914,1
성북구,37.6028122,127.0310914,1
성북구,37.6028122,127.0310914,1
성북구,37.6028245,127.0224929,1
성북구,37.6028245,127.0224929,1
성북구,37.6028245,127.0224929,1
성북구,37.6028245,127.0224929,1
성북구,37.6028762,127.0145407,1
성북구,37.6028762,127.0145407,1
성북구,37.602921,127.0431946,1
성북구,37.602921,127.0431946,1
성북구,37.602921,127.0431946,1
성북구,37.6029251,127.0377029,1
성북구,37.6029251,127.0377029,1
성북구,37.6029251,127.0377029,1
성북구,37.6030268,127.0287445,1
성북구,37.6030268,127.0287445,1
성북구,37.6030268,127.0287445,1
성북구,37.6030334,127.0129829,1
성북구,37.6030563,127.0114271,1
성북구,37.6030563,127.0114271,1
성북구,37.6031644,127.0172686,1
성북구,37.6031644,127.0172686,1
성북구,37.6031644,127.0172686,1
성북구,37.603167,127.026139,1
성북구,37.603167,127.026139,1
성북구,37.603167,127.026139,1
성북구,37.603167,127.026139,1
성북구,37.6032414,127.0123693,1
성북구,37.6032414,127.0123693,1
성북구,37.6032414,127.0123693,1
성북구,37.6032805,127.0335933,1
성북구,37.6032805,127.0335933,1
성북구,37.603342,127.024133,1
성북구,37.603342,127.024133,1
성북구,37.603342,127.024133,1
성북구,37.603342,127.024133,1
성북구,37.603342,127.024133,1
성북구,37.6033848,127.0294043,1
성북구,37.6033932,127.0405963,1
성북구,37.6033932,127.0405963,1
성북구,37.6033932,127.0405963,1
성북구,37.6034391,127.0364709,1
성북구,37.6034391,127.0364709,1
성북구,37.6035908,127.0175787,1
성북구,37.6036239,127.0079673,1
성북구,37.6036239,127.0079673,1
성북구,37.6036239,127.0079673,1
성북구,37.6036299,127.0398531,1
성북구,37.6036299,127.0398531,1
성북구,37.603713,127.036437,1
성북구,37.603713,127.036437,1
성북구,37.603713,127.036437,1
성북구,37.6037703,127.0374879,1
성북구,37.6037703,127.0374879,1
성북구,37.6037703,127.0374879,1
성북구,37.6037861,127.015594,1
성북구,37.6037861,127.015594,1
성북구,37.6037861,127.015594,1
성북구,37.6038033,127.0206958,1
성북구,37.6038035,127.0130403,1
성북구,37.6038035,127.0130403,1
성북구,37.6038035,127.0130403,1
성북구,37.6038035,127.0130403,1
성북구,37.6038744,127.0346478,1
성북구,37.6038744,127.0346478,1
성북구,37.6039127,127.0146563,1
성북구,37.6039127,127.0146563,1
성북구,37.6039127,127.0146563,1
성북구,37.603917,127.027167,1
성북구,37.603917,127.027167,1
성북구,37.603917,127.027167,1
성북구,37.603917,127.027167,1
성북구,37.6039236,127.0357605,1
성북구,37.6039236,127.0357605,1
성북구,37.603975,127.0251083,1
성북구,37.6039845,127.0364567,1
성북구,37.6039944,127.0226621,1
성북구,37.6039944,127.0226621,1
성북구,37.6039944,127.0226621,1
성북구,37.604002,127.016313,1
성북구,37.604002,127.016313,1
성북구,37.604002,127.016313,1
성북구,37.6040133,127.0504607,1
성북구,37.6040133,127.0504607,1
성북구,37.6040133,127.0504607,1
성북구,37.6040547,127.0099856,1
성북구,37.60407,127.0425865,1
성북구,37.60407,127.0425865,1
성북구,37.60407,127.0425865,1
성북구,37.60407,127.0425865,1
성북구,37.6041023,127.0071176,1
성북구,37.6041023,127.0071176,1
성북구,37.6041023,127.0071176,1
성북구,37.6041977,127.0501487,1
성북구,37.6041977,127.0501487,1
성북구,37.6041977,127.0501487,1
성북구,37.6041977,127.0501487,1
성북구,37.6042507,126.9901786,1
성북구,37.6042507,126.9901786,1
성북구,37.6042507,126.9901786,1
성북구,37.6042556,127.0393705,1
성북구,37.6042556,127.0393705,1
성북구,37.6042556,127.0393705,1
성북구,37.6043403,127.0426801,1
성북구,37.6043403,127.0426801,1
성북구,37.6043638,127.0614881,1
성북구,37.6043638,127.0614881,1
성북구,37.6043638,127.0614881,1
성북구,37.6043679,127.010929,1
성북구,37.6043679,127.010929,1
성북구,37.6043679,127.010929,1
성북구,37.6043814,127.0088928,1
성북구,37.6043814,127.0088928,1
성북구,37.6043814,127.0088928,1
성북구,37.6043814,127.0088928,1
성북구,37.6045247,127.0369216,1
성북구,37.6045247,127.0369216,1
성북구,37.6045247,127.0369216,1
성북구,37.6045281,127.0233092,1
성북구,37.6045281,127.0233092,1
성북구,37.60454,127.02486,1
성북구,37.60454,127.02486,1
성북구,37.60454,127.02486,1
성북구,37.6045403,127.0182272,1
성북구,37.6045403,127.0182272,1
성북구,37.6045403,127.0182272,1
성북구,37.6045911,127.0345055,1
성북구,37.6045911,127.0345055,1
성북구,37.6045978,127.0331788,1
성북구,37.6045978,127.0331788,1
성북구,37.6046128,127.013377,1
성북구,37.6046128,127.013377,1
성북구,37.6046128,127.013377,1
성북구,37.6046128,127.013377,1
성북구,37.6046233,127.0383684,1
성북구,37.6046233,127.0383684,1
성북구,37.6046797,127.0599414,1
성북구,37.6046797,127.0599414,1
성북구,37.6046797,127.0599414,1
성북구,37.6047324,127.0511466,1
성북구,37.6047324,127.0511466,1
성북구,37.6047324,127.0511466,1
성북구,37.6047422,127.022669,1
성북구,37.6047422,127.022669,1
성북구,37.6047422,127.022669,1
성북구,37.604762,127.012427,1
성북구,37.604762,127.012427,1
성북구,37.604762,127.012427,1
성북구,37.6047684,127.0502903,1
성북구,37.6047684,127.0502903,1
성북구,37.604804,127.0289289,1
성북구,37.604804,127.0289289,1
성북구,37.604804,127.0289289,1
성북구,37.6048218,127.0163747,1
성북구,37.6048218,127.0163747,1
성북구,37.6048218,127.0163747,1
성북구,37.6048534,127.0495008,1
성북구,37.6048534,127.0495008,1
성북구,37.6048534,127.0495008,1
성북구,37.6048534,127.0495008,1
성북구,37.6048772,127.0329014,1
성북구,37.6048772,127.0329014,1
성북구,37.604893,127.037541,1
성북구,37.604893,127.037541,1
성북구,37.604893,127.037541,1
성북구,37.6049261,127.0134143,1
성북구,37.6049261,127.0134143,1
성북구,37.6049336,127.0610125,1
성북구,37.6049336,127.0610125,1
성북구,37.6049336,127.0610125,1
성북구,37.6049336,127.0610125,1
성북구,37.6049465,127.0305228,1
성북구,37.6049465,127.0305228,1
성북구,37.6049465,127.0305228,1
성북구,37.6049642,127.014928,1
성북구,37.6049642,127.014928,1
성북구,37.6049642,127.014928,1
성북구,37.6049754,127.0156622,1
성북구,37.6049754,127.0156622,1
성북구,37.6049754,127.0156622,1
성북구,37.6050378,127.0502512,1
성북구,37.6050378,127.0502512,1
성북구,37.6050378,127.0502512,1
성북구,37.605042,127.035182,1
성북구,37.605042,127.035182,1
성북구,37.6050431,127.0329866,1
성북구,37.6050431,127.0329866,1
성북구,37.6050864,127.0415173,1
성북구,37.6050864,127.0415173,1
성북구,37.6050864,127.0415173,1
성북구,37.6050864,127.0415173,1
성북구,37.605109,127.036162,1
성북구,37.605109,127.036162,1
성북구,37.6051508,127.0619299,1
성북구,37.6051508,127.0619299,1
성북구,37.6051508,127.0619299,1
성북구,37.6051508,127.0619299,1
성북구,37.6051508,127.0619299,1
성북구,37.6051714,127.0436816,1
성북구,37.6051714,127.0436816,1
성북구,37.6051714,127.0436816,1
성북구,37.6051714,127.0436816,1
성북구,37.6052182,127.0447169,1
성북구,37.6052182,127.0447169,1
성북구,37.605266,127.052983,1
성북구,37.6052907,127.0515197,1
성북구,37.6052907,127.0515197,1
성북구,37.6052907,127.0515197,1
성북구,37.6053222,127.0119111,1
성북구,37.6053222,127.0119111,1
성북구,37.6053259,127.0441404,1
성북구,37.6053259,127.0441404,1
성북구,37.605342,127.061183,1
성북구,37.605342,127.061183,1
성북구,37.605342,127.061183,1
성북구,37.605342,127.061183,1
성북구,37.6053741,127.0317574,1
성북구,37.6054207,127.0504043,1
성북구,37.6054207,127.0504043,1
성북구,37.6054207,127.0504043,1
성북구,37.6054362,127.0454667,1
성북구,37.6054362,127.0454667,1
성북구,37.6054362,127.0454667,1
성북구,37.6054593,127.0593765,1
성북구,37.6054593,127.0593765,1
성북구,37.6054593,127.0593765,1
성북구,37.6054708,127.0163164,1
성북구,37.6054708,127.0163164,1
성북구,37.6054708,127.0163164,1
성북구,37.6055168,127.012298,1
성북구,37.6055168,127.012298,1
성북구,37.6055168,127.012298,1
성북구,37.6055261,127.0002899,1
성북구,37.6055261,127.0002899,1
성북구,37.6055561,127.0436443,1
성북구,37.6055561,127.0436443,1
성북구,37.6055561,127.0436443,1
성북구,37.605603,127.065483,1
성북구,37.605603,127.065483,1
성북구,37.605603,127.065483,1
성북구,37.6056538,127.0429756,1
성북구,37.6056538,127.0429756,1
성북구,37.6056602,127.0298348,1
성북구,37.6056602,127.0298348,1
성북구,37.6056602,127.0298348,1
성북구,37.6056694,127.0378,1
성북구,37.6056753,127.0010623,1
성북구,37.6056753,127.0010623,1
성북구,37.6056753,127.0010623,1
성북구,37.6056799,127.0300649,1
성북구,37.6056799,127.0300649,1
성북구,37.6056799,127.0300649,1
성북구,37.6056811,127.022172,1
성북구,37.6056811,127.022172,1
성북구,37.6056811,127.022172,1
성북구,37.6056825,127.028754,1
성북구,37.6056825,127.028754,1
성북구,37.6056825,127.028754,1
성북구,37.6057847,127.013664,1
성북구,37.6058078,127.0220129,1
성북구,37.6058078,127.0220129,1
성북구,37.6058078,127.0220129,1
성북구,37.6058093,127.0255463,1
성북구,37.6058093,127.0255463,1
성북구,37.6058093,127.0255463,1
성북구,37.6058233,127.0328141,1
성북구,37.6058233,127.0328141,1
성북구,37.6058233,127.0328141,1
성북구,37.6058489,127.049716,1
성북구,37.6058489,127.049716,1
성북구,37.6058579,127.0604516,1
성북구,37.6058579,127.0604516,1
성북구,37.6058579,127.0604516,1
성북구,37.6058681,127.0335814,1
성북구,37.6058681,127.0335814,1
성북구,37.6058681,127.0335814,1
성북구,37.60589,127.052777,1
성북구,37.60589,127.052777,1
성북구,37.60589,127.052777,1
성북구,37.60589,127.052777,1
성북구,37.6059058,127.0484398,1
성북구,37.6059192,127.0429132,1
성북구,37.6059192,127.0429132,1
성북구,37.6059192,127.0429132,1
성북구,37.6059501,127.0598525,1
성북구,37.6059501,127.0598525,1
성북구,37.6059716,127.0617438,1
성북구,37.6059716,127.0617438,1
성북구,37.6059716,127.0617438,1
성북구,37.6059754,127.0488192,1
성북구,37.605979,127.010583,1
성북구,37.60599,126.998878,1
성북구,37.60599,126.998878,1
성북구,37.60599,126.998878,1
성북구,37.60599,126.998878,1
성북구,37.6059909,127.011641,1
성북구,37.6059909,127.011641,1
성북구,37.605992,127.0247083,1
성북구,37.605992,127.0247083,1
성북구,37.605992,127.0247083,1
성북구,37.6059934,127.0281794,1
성북구,37.606056,127.016611,1
성북구,37.606056,127.016611,1
성북구,37.606056,127.016611,1
성북구,37.60607,127.014905,1
성북구,37.60607,127.014905,1
성북구,37.60607,127.014905,1
성북구,37.60607,127.014905,1
성북구,37.606072,126.997013,1
성북구,37.606072,126.997013,1
성북구,37.6060812,127.0490542,1
성북구,37.6060812,127.0490542,1
성북구,37.6060812,127.0490542,1
성북구,37.6060812,127.0490542,1
성북구,37.6061064,127.0109279,1
성북구,37.606118,127.059028,1
성북구,37.606118,127.059028,1
성북구,37.606118,127.059028,1
성북구,37.6061622,127.044376,1
성북구,37.6061622,127.044376,1
성북구,37.6061622,127.044376,1
성북구,37.606165,127.0532304,1
성북구,37.606165,127.0532304,1
성북구,37.606165,127.0532304,1
성북구,37.6061876,127.0349235,1
성북구,37.6061876,127.0349235,1
성북구,37.6061876,127.0349235,1
성북구,37.6061915,127.0367723,1
성북구,37.6061915,127.0367723,1
성북구,37.6061915,127.0367723,1
성북구,37.6062653,126.9990614,1
성북구,37.6062653,126.9990614,1
성북구,37.606284,127.036022,1
성북구,37.606284,127.036022,1
성북구,37.6063031,127.0515459,1
성북구,37.6063031,127.0515459,1
성북구,37.6063031,127.0515459,1
성북구,37.6063265,127.0292809,1
성북구,37.6063265,127.0292809,1
성북구,37.6063265,127.0292809,1
성북구,37.6063324,127.0009966,1
성북구,37.6063324,127.0009966,1
성북구,37.6063324,127.0009966,1
성북구,37.6063324,127.0009966,1
성북구,37.6063389,127.0114203,1
성북구,37.6063389,127.0114203,1
성북구,37.6063816,127.0091733,1
성북구,37.6063816,127.0091733,1
성북구,37.6064395,127.0429871,1
성북구,37.6064395,127.0429871,1
성북구,37.6064714,127.0126501,1
성북구,37.6064714,127.0126501,1
성북구,37.6064877,127.0089178,1
성북구,37.6064877,127.0089178,1
성북구,37.6064877,127.0089178,1
성북구,37.6065061,127.0531185,1
성북구,37.6065061,127.0531185,1
성북구,37.6065194,126.9984456,1
성북구,37.6065194,126.9984456,1
성북구,37.6065194,126.9984456,1
성북구,37.6065263,127.059882,1
성북구,37.6065263,127.059882,1
성북구,37.6065263,127.059882,1
성북구,37.606546,127.03317,1
성북구,37.606546,127.03317,1
성북구,37.606546,127.03317,1
성북구,37.606546,127.03317,1
성북구,37.6065522,127.03437,1
성북구,37.6065525,127.036564,1
성북구,37.6065525,127.036564,1
성북구,37.606566,127.032009,1
성북구,37.606566,127.032009,1
성북구,37.606566,127.032009,1
성북구,37.6065689,127.0014496,1
성북구,37.6065689,127.0014496,1
성북구,37.6065888,127.0409268,1
성북구,37.6065888,127.0409268,1
성북구,37.6065888,127.0409268,1
성북구,37.606627,127.003362,1
성북구,37.606627,127.003362,1
성북구,37.606627,127.003362,1
성북구,37.6066608,127.045946,1
성북구,37.6066608,127.045946,1
성북구,37.6066608,127.045946,1
성북구,37.6067184,127.0297029,1
성북구,37.6067184,127.0297029,1
성북구,37.6067184,127.0297029,1
성북구,37.6067323,127.051484,1
성북구,37.6067323,127.051484,1
성북구,37.6067323,127.051484,1
성북구,37.6067569,127.0610274,1
성북구,37.6067569,127.0610274,1
성북구,37.6067569,127.0610274,1
성북구,37.6067688,127.0345586,1
성북구,37.6067871,127.0584478,1
성북구,37.6067871,127.0584478,1
성북구,37.6068419,127.0505044,1
성북구,37.6068419,127.0505044,1
성북구,37.6068419,127.0505044,1
성북구,37.6068419,127.0505044,1
성북구,37.606877,127.065251,1
성북구,37.606877,127.065251,1
성북구,37.606877,127.065251,1
성북구,37.6068978,127.0130378,1
성북구,37.6068978,127.0130378,1
성북구,37.6068978,127.0130378,1
성북구,37.6069275,127.0301366,1
성북구,37.606939,127.0196519,1
성북구,37.606939,127.0196519,1
성북구,37.606939,127.0196519,1
성북구,37.6069499,127.0351338,1
성북구,37.6069499,127.0351338,1
성북구,37.6069499,127.0351338,1
성북구,37.6070121,127.0116394,1
성북구,37.6070121,127.0116394,1
성북구,37.6070121,127.0116394,1
성북구,37.6070224,127.0595306,1
성북구,37.6070224,127.0595306,1
성북구,37.6070609,127.0295396,1
성북구,37.6070609,127.0295396,1
성북구,37.6070609,127.0295396,1
성북구,37.6070652,127.0442927,1
성북구,37.6070652,127.0442927,1
성북구,37.6070652,127.0442927,1
성북구,37.607072,127.052325,1
성북구,37.607072,127.052325,1
성북구,37.607072,127.052325,1
성북구,37.6070769,127.0161185,1
성북구,37.6070904,127.0033707,1
성북구,37.6070904,127.0033707,1
성북구,37.6071469,127.0474976,1
성북구,37.6071469,127.0474976,1
성북구,37.6071469,127.0474976,1
성북구,37.607163,127.036143,1
성북구,37.6071835,126.9958576,1
성북구,37.607192,127.0588052,1
성북구,37.607192,127.0588052,1
성북구,37.607192,127.0588052,1
성북구,37.6072075,127.0161016,1
성북구,37.6072222,127.0545058,1
성북구,37.6072222,127.0545058,1
성북구,37.6072222,127.0545058,1
성북구,37.607233,126.9999317,1
성북구,37.607282,127.00683,1
성북구,37.607282,127.00683,1
성북구,37.60729,127.0508642,1
성북구,37.60729,127.0508642,1
성북구,37.60729,127.0508642,1
성북구,37.6072935,127.053285,1
성북구,37.6072935,127.053285,1
성북구,37.6072935,127.053285,1
성북구,37.6073058,127.0214811,1
성북구,37.6073058,127.0214811,1
성북구,37.6073142,127.0080041,1
성북구,37.6073142,127.0080041,1
성북구,37.6073708,127.0676751,1
성북구,37.6073708,127.0676751,1
성북구,37.6073708,127.0676751,1
성북구,37.6073946,127.0360962,1
성북구,37.6073946,127.0360962,1
성북구,37.60742,127.060963,1
성북구,37.60742,127.060963,1
성북구,37.60742,127.060963,1
성북구,37.60742,127.060963,1
성북구,37.60742,127.060963,1
성북구,37.60742,127.060963,1
성북구,37.60742,127.060963,1
성북구,37.60742,127.060963,1
성북구,37.6074851,127.070354,1
성북구,37.6074851,127.070354,1
성북구,37.6074851,127.070354,1
성북구,37.6074928,127.0075913,1
성북구,37.6074928,127.0075913,1
성북구,37.607496,127.059413,1
성북구,37.607496,127.059413,1
성북구,37.607496,127.059413,1
성북구,37.6075441,127.0131751,1
성북구,37.6075606,127.039569,1
성북구,37.6075623,127.0397346,1
성북구,37.6076,127.0117697,1
성북구,37.6076,127.0117697,1
성북구,37.6076002,127.039553,1
성북구,37.6076219,127.0306083,1
성북구,37.6076219,127.0306083,1
성북구,37.6076219,127.0306083,1
성북구,37.6076508,127.0614863,1
성북구,37.6076508,127.0614863,1
성북구,37.6076508,127.0614863,1
성북구,37.6076581,127.0155184,1
성북구,37.6076581,127.0155184,1
성북구,37.6076581,127.0155184,1
성북구,37.6076787,127.0131033,1
성북구,37.6076787,127.0131033,1
성북구,37.6076787,127.0131033,1
성북구,37.6076903,127.0093009,1
성북구,37.6076903,127.0093009,1
성북구,37.6076903,127.0093009,1
성북구,37.607724,127.0413598,1
성북구,37.607724,127.0413598,1
성북구,37.607724,127.0413598,1
성북구,37.607781,127.024276,1
성북구,37.607781,127.024276,1
성북구,37.6077876,127.0224438,1
성북구,37.6077876,127.0224438,1
성북구,37.6077961,126.9895685,1
성북구,37.6078008,126.9895496,1
성북구,37.6078021,126.9895676,1
성북구,37.607812,126.9895495,1
성북구,37.607819,127.050572,1
성북구,37.607819,127.050572,1
성북구,37.607819,127.050572,1
성북구,37.607819,127.050572,1
성북구,37.6078345,127.0576769,1
성북구,37.6078345,127.0576769,1
성북구,37.6078345,127.0576769,1
성북구,37.6078438,126.9990628,1
성북구,37.6078952,127.0483309,1
성북구,37.6078952,127.0483309,1
